	S2-103v3	S4-106v3	S6-109v3	S8-111v3	S10-117v3	S12-118v3	S14-122v3	S16-202v3	S20-304v3	S22-305v3	S24-309v3	S26-311v3	S28-315v3	S30-316v3	S32-321v3	S34-322v3	S36-401v3	S38-404v3	S40-408v3	S42-413v3	S1-103v1	S3-106v1	S5-109v1	S7-111v1	S9-117v1	S11-118v1	S13-122v1	S15-202v1	S19-304v1	S21-305v1	S23-309v1	S27-315v1	S31-321v1	S33-322v1	S35-401v1	S37-404v1	S39-408v1	S41-413v1
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Robinsoniella	0.0	0.0	0.0	0.000115789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Roseburia	0.0264315789474	0.0487578947368	0.146221052632	0.247105263158	0.0949368421053	0.114431578947	0.0612736842105	0.0417894736842	0.0298842105263	0.00898947368421	0.0229684210526	0.0567368421053	0.0457263157895	0.0573368421053	0.0147157894737	0.0543684210526	0.0836842105263	0.0469789473684	0.192378947368	0.0621263157895	0.0580421052632	0.0159789473684	0.0361789473684	0.174821052632	0.0393894736842	0.141084210526	0.0473578947368	0.0330631578947	0.0639368421053	0.0299052631579	0.00651578947368	0.0257052631579	0.0471157894737	0.129347368421	0.119568421053	0.00585263157895	0.0897473684211	0.0209473684211
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Ruminococcus	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	1.05263157895e-05	0.0	2.10526315789e-05	0.000168421052632	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	2.10526315789e-05	1.05263157895e-05	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__[Ruminococcus]	0.0136105263158	0.0205684210526	0.0209684210526	0.0166105263158	0.00785263157895	0.0101894736842	0.0204631578947	0.0167157894737	0.00912631578947	0.0541578947368	0.0197368421053	0.00809473684211	0.00757894736842	0.0131157894737	0.00975789473684	0.00666315789474	0.0143789473684	0.00523157894737	0.0140315789474	0.00317894736842	0.00935789473684	0.0174105263158	0.0152842105263	0.0256315789474	0.00807368421053	0.0118736842105	0.00970526315789	0.00804210526316	0.00816842105263	0.0435157894737	0.0174	0.0103473684211	0.0108526315789	0.0107894736842	0.0240947368421	0.0102842105263	0.0150947368421	0.00145263157895
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae	0.0	0.00376842105263	0.000252631578947	0.0	0.0	0.000105263157895	0.0	0.000168421052632	0.0012	0.000242105263158	0.0	0.0	0.0	0.0	0.0	0.000115789473684	0.0	0.000578947368421	0.00174736842105	0.00155789473684	0.0	0.00529473684211	2.10526315789e-05	0.0	0.0	0.000136842105263	0.0	0.00165263157895	0.000515789473684	0.000831578947368	0.0	0.0	0.0	0.000663157894737	0.0	0.00118947368421	0.00151578947368	0.00133684210526
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__	0.0	2.10526315789e-05	0.000252631578947	0.0	0.0	0.000105263157895	0.0	0.0	0.000368421052632	0.000242105263158	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.000136842105263	0.0	0.0	0.000284210526316	0.000831578947368	0.0	0.0	0.0	0.000368421052632	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__Peptococcus	0.0	0.00374736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000578947368421	0.0	0.0	0.0	0.00529473684211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118947368421	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptococcaceae_g__rc4-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000168421052632	0.000831578947368	0.0	0.0	0.0	0.0	0.0	0.0	9.47368421053e-05	0.0	0.0	0.00174736842105	0.00155789473684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00165263157895	0.000231578947368	0.0	0.0	0.0	0.0	0.000294736842105	0.0	0.0	0.00151578947368	0.00133684210526
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae	0.000726315789474	0.00135789473684	0.00172631578947	0.000263157894737	0.00651578947368	0.00129473684211	0.00106315789474	0.008810526315790001	0.00129473684211	0.00123157894737	0.00390526315789	0.00645263157895	0.00184210526316	0.00367368421053	0.000389473684211	0.00515789473684	0.00683157894737	0.00162105263158	0.00565263157895	0.00231578947368	0.000389473684211	0.00171578947368	0.002	0.00254736842105	0.00929473684211	0.000757894736842	0.00404210526316	0.00267368421053	0.00151578947368	0.0038	0.0032	0.000652631578947	0.000652631578947	0.006	0.0142842105263	0.003	0.00341052631579	0.00227368421053
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_Other	1.05263157895e-05	0.0	0.0	0.0	3.15789473684e-05	1.05263157895e-05	0.0	1.05263157895e-05	2.10526315789e-05	0.0	1.05263157895e-05	0.0	2.10526315789e-05	0.0	0.0	2.10526315789e-05	1.05263157895e-05	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	1.05263157895e-05	4.21052631579e-05	0.0	1.05263157895e-05	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.0	1.05263157895e-05	3.15789473684e-05	5.26315789474e-05	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__	0.000684210526316	0.00135789473684	0.00172631578947	0.000263157894737	0.00648421052632	0.00128421052632	0.00106315789474	0.0088	0.00126315789474	0.00122105263158	0.00386315789474	0.00644210526316	0.00182105263158	0.00367368421053	0.000389473684211	0.00513684210526	0.00682105263158	0.0016	0.00565263157895	0.00231578947368	0.000357894736842	0.00169473684211	0.002	0.00252631578947	0.00925263157895	0.000757894736842	0.00403157894737	0.00267368421053	0.00148421052632	0.00378947368421	0.00316842105263	0.000652631578947	0.000642105263158	0.00598947368421	0.0142421052632	0.00294736842105	0.00341052631579	0.00226315789474
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__Peptostreptococcus	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	2.10526315789e-05	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Peptostreptococcaceae_g__[Clostridium]	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	1.05263157895e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae	0.215042105263	0.2354	0.275463157895	0.247852631579	0.225042105263	0.387578947368	0.341589473684	0.216978947368	0.250010526316	0.244957894737	0.209505263158	0.167263157895	0.311010526316	0.223978947368	0.367242105263	0.326052631579	0.3162	0.203073684211	0.199831578947	0.210842105263	0.169726315789	0.314168421053	0.201031578947	0.360747368421	0.224473684211	0.314831578947	0.146978947368	0.267536842105	0.261663157895	0.322326315789	0.217915789474	0.265747368421	0.285905263158	0.325147368421	0.297978947368	0.293347368421	0.282631578947	0.319568421053
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_Other	0.00433684210526	0.0536631578947	0.0276315789474	0.0139789473684	0.043	0.170536842105	0.0530210526316	0.0677684210526	0.0438947368421	0.0614526315789	0.0282631578947	0.0123368421053	0.0508105263158	0.0188526315789	0.0541578947368	0.0707157894737	0.0556631578947	0.0220421052632	0.0396315789474	0.0207684210526	0.00465263157895	0.111	0.0171473684211	0.00932631578947	0.0454315789474	0.0946736842105	0.0142421052632	0.0716105263158	0.0587368421053	0.0663894736842	0.0286315789474	0.0641789473684	0.0615052631579	0.0340526315789	0.0578210526316	0.0545578947368	0.0448315789474	0.0505368421053
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__	0.0	0.00474736842105	0.00254736842105	0.0	0.0510631578947	0.0066	0.0330842105263	0.00647368421053	0.0179684210526	0.0837368421053	0.00252631578947	0.0424	0.00892631578947	0.000178947368421	0.00243157894737	0.0488526315789	0.00855789473684	0.0198210526316	0.0155157894737	0.0179157894737	0.0	0.0222631578947	0.000852631578947	0.0	0.0495894736842	0.0062	0.0184105263158	0.0146526315789	0.0149578947368	0.0849789473684	0.00215789473684	0.0308210526316	0.00481052631579	0.00992631578947	0.00434736842105	0.0545263157895	0.0242631578947	0.0365578947368
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Anaerotruncus	0.0	2.10526315789e-05	8.42105263158e-05	6.31578947368e-05	0.0	2.10526315789e-05	1.05263157895e-05	3.15789473684e-05	2.10526315789e-05	0.000242105263158	1.05263157895e-05	0.000726315789474	3.15789473684e-05	0.000115789473684	3.15789473684e-05	6.31578947368e-05	1.05263157895e-05	5.26315789474e-05	4.21052631579e-05	9.47368421053e-05	0.0	7.36842105263e-05	5.26315789474e-05	5.26315789474e-05	0.0	3.15789473684e-05	1.05263157895e-05	4.21052631579e-05	5.26315789474e-05	9.47368421053e-05	3.15789473684e-05	9.47368421053e-05	3.15789473684e-05	0.0	0.0	0.000305263157895	0.000115789473684	0.000147368421053
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Butyricicoccus	0.0	0.0	0.0	0.0	0.000263157894737	1.05263157895e-05	5.26315789474e-05	0.0	5.26315789474e-05	0.0	0.0	0.0	0.0	5.26315789474e-05	0.0	4.21052631579e-05	1.05263157895e-05	1.05263157895e-05	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.000315789473684	2.10526315789e-05	7.36842105263e-05	0.0	4.21052631579e-05	0.0	0.0	5.26315789474e-05	0.0	0.0	0.0	1.05263157895e-05	4.21052631579e-05	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Clostridium	0.0	4.21052631579e-05	0.000157894736842	0.000242105263158	1.05263157895e-05	2.10526315789e-05	0.0	6.31578947368e-05	7.36842105263e-05	6.31578947368e-05	0.0	0.0	2.10526315789e-05	0.0	8.42105263158e-05	3.15789473684e-05	1.05263157895e-05	1.05263157895e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.000284210526316	6.31578947368e-05	0.000136842105263	5.26315789474e-05	1.05263157895e-05	0.0	5.26315789474e-05	6.31578947368e-05	1.05263157895e-05	1.05263157895e-05	7.36842105263e-05	2.10526315789e-05	0.0	0.0	4.21052631579e-05	3.15789473684e-05	0.000210526315789
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Faecalibacterium	0.182378947368	0.1486	0.171968421053	0.182778947368	0.0553368421053	0.0964947368421	0.201789473684	0.0839473684211	0.122463157895	0.0479368421053	0.133905263158	0.0983157894737	0.161315789474	0.118042105263	0.0780842105263	0.114242105263	0.155873684211	0.115536842105	0.0788947368421	0.102042105263	0.162189473684	0.123010526316	0.0742315789474	0.268547368421	0.0452736842105	0.136305263158	0.0809684210526	0.104842105263	0.0893368421053	0.115189473684	0.134978947368	0.0598210526316	0.117378947368	0.214505263158	0.171505263158	0.0812842105263	0.125473684211	0.0553473684211
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Oscillospira	0.0116842105263	0.0139894736842	0.0319789473684	0.0324736842105	0.0550526315789	0.0217578947368	0.0480315789474	0.0139789473684	0.0319263157895	0.0185894736842	0.0208210526316	0.0118421052632	0.053	0.0184631578947	0.035	0.0574526315789	0.0115789473684	0.0264315789474	0.0378	0.0349894736842	0.00256842105263	0.0270210526316	0.0353052631579	0.0231473684211	0.0442736842105	0.0433578947368	0.0052	0.0368	0.0295473684211	0.0270631578947	0.0259894736842	0.0702631578947	0.0228526315789	0.0150947368421	0.00273684210526	0.0545578947368	0.0376	0.128589473684
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Ruminococcus	0.0166421052632	0.0123263157895	0.0410947368421	0.0183157894737	0.0199368421053	0.0615263157895	0.00378947368421	0.0447157894737	0.0330315789474	0.0329263157895	0.0218631578947	0.00164210526316	0.0314	0.0672105263158	0.195315789474	0.0339894736842	0.0835578947368	0.0153263157895	0.0278105263158	0.0333368421053	0.000315789473684	0.0265157894737	0.0733789473684	0.0595368421053	0.0390947368421	0.0247578947368	0.0275368421053	0.0395368421053	0.066	0.0286	0.0254	0.0346	0.0790315789474	0.0509578947368	0.0608947368421	0.0470947368421	0.0501894736842	0.0470842105263
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Ruminococcaceae_g__Subdoligranulum	0.0	0.00201052631579	0.0	0.0	0.000378947368421	0.0306105263158	0.00181052631579	0.0	0.000578947368421	1.05263157895e-05	0.00211578947368	0.0	0.00550526315789	0.00106315789474	0.00213684210526	0.000663157894737	0.000936842105263	0.00384210526316	5.26315789474e-05	0.00168421052632	0.0	0.004	0.0	0.0	0.000442105263158	0.00947368421053	0.000536842105263	0.0	0.00292631578947	0.0	0.000715789473684	0.00584210526316	0.000273684210526	0.000610526315789	0.000673684210526	0.000968421052632	8.42105263158e-05	0.00109473684211
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae	0.177936842105	0.192968421053	0.0800210526316	0.0710631578947	0.0746	0.0303263157895	0.141505263158	0.0231473684211	0.0642105263158	0.209010526316	0.109336842105	0.188663157895	0.0643684210526	0.159631578947	0.107684210526	0.0336631578947	0.0916631578947	0.0918947368421	0.0550842105263	0.120010526316	0.268757894737	0.312694736842	0.211484210526	0.0294105263158	0.0564315789474	0.100715789474	0.0914	0.0354736842105	0.0587473684211	0.0630421052632	0.193852631579	0.0471578947368	0.0991789473684	0.0257368421053	0.0573684210526	0.0883894736842	0.0657473684211	0.0915263157895
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_Other	0.0	0.0	0.0	4.21052631579e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__	0.0	0.0	0.0	0.0413052631579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00377894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Acidaminococcus	0.0	0.0254105263158	0.0	3.15789473684e-05	7.36842105263e-05	4.21052631579e-05	0.0	0.0	0.0	0.000768421052632	0.0	0.03	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0149263157895	0.0	0.0	0.0	0.0	0.0237789473684	0.0	1.05263157895e-05	0.00228421052632	0.0	1.05263157895e-05	0.0	0.0	0.00841052631579	0.0	0.0	0.0	0.0	0.00990526315789	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Anaerovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Dialister	0.0216947368421	0.000894736842105	0.0330842105263	0.0283684210526	0.00809473684211	0.00211578947368	0.139410526316	0.0192947368421	0.0106105263158	2.10526315789e-05	1.05263157895e-05	0.0926421052632	0.0110210526316	0.0	1.05263157895e-05	0.0210105263158	1.05263157895e-05	8.42105263158e-05	0.00974736842105	0.00568421052632	0.0113473684211	0.000336842105263	0.0519052631579	0.0195157894737	0.0179052631579	0.000147368421053	0.0902842105263	0.0264315789474	0.00729473684211	0.0	2.10526315789e-05	0.0230631578947	0.0	0.0124210526316	0.0	0.000305263157895	0.0108210526316	0.0287263157895
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Megamonas	0.152021052632	1.05263157895e-05	1.05263157895e-05	4.21052631579e-05	4.21052631579e-05	5.26315789474e-05	0.0	0.0	0.0	0.0	0.0	0.0136421052632	0.0	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	0.251905263158	5.26315789474e-05	2.10526315789e-05	4.21052631579e-05	3.15789473684e-05	4.21052631579e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Megasphaera	2.10526315789e-05	0.0207368421053	0.0	0.0	0.000484210526316	0.0	1.05263157895e-05	5.26315789474e-05	0.0	0.0	0.0	0.0470526315789	0.0	1.05263157895e-05	1.05263157895e-05	0.0	3.15789473684e-05	0.0	0.0	1.05263157895e-05	2.10526315789e-05	0.127652631579	0.0	5.26315789474e-05	0.0252842105263	1.05263157895e-05	0.0	6.31578947368e-05	0.0	1.05263157895e-05	0.0	1.05263157895e-05	2.10526315789e-05	0.0	4.21052631579e-05	2.10526315789e-05	1.05263157895e-05	2.10526315789e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	1.05263157895e-05	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Phascolarctobacterium	1.05263157895e-05	0.145694736842	0.0460842105263	2.10526315789e-05	0.0429684210526	0.0279052631579	1.05263157895e-05	2.10526315789e-05	0.0484421052632	0.207947368421	0.108694736842	2.10526315789e-05	0.0264526315789	0.159263157895	0.107547368421	0.0109894736842	0.0664842105263	0.0843368421053	0.0449684210526	0.114042105263	2.10526315789e-05	0.160821052632	0.159526315789	3.15789473684e-05	0.00222105263158	0.0999368421053	5.26315789474e-05	3.15789473684e-05	0.0414210526316	0.0541684210526	0.193789473684	0.0234736842105	0.099	0.0044	0.0260526315789	0.0859473684211	0.0545578947368	0.0575578947368
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10526315789e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Succiniclasticum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Veillonellaceae_g__Veillonella	0.00418947368421	0.000221052631579	0.000842105263158	0.00125263157895	0.0229368421053	0.000210526315789	0.00207368421053	0.00374736842105	0.00513684210526	0.000273684210526	0.000631578947368	0.00530526315789	0.0268947368421	0.000357894736842	0.000105263157895	0.00164210526316	0.0102105263158	0.00746315789474	0.000368421052632	0.000273684210526	0.00546315789474	4.21052631579e-05	3.15789473684e-05	0.00597894736842	0.00870526315789	0.000578947368421	0.00104210526316	0.00890526315789	0.0100210526316	0.000452631578947	4.21052631579e-05	0.000610526315789	0.000157894736842	0.00891578947368	0.0213473684211	0.00209473684211	0.000326315789474	0.00522105263158
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]	1.05263157895e-05	0.00112631578947	0.0022	0.0	0.00277894736842	0.0032	0.000947368421053	0.00270526315789	0.00193684210526	0.00374736842105	0.00127368421053	0.0	0.000947368421053	0.000484210526316	0.00123157894737	0.00137894736842	0.00112631578947	0.00102105263158	0.00178947368421	0.000947368421053	0.0	0.00251578947368	0.00136842105263	0.0	0.00157894736842	0.0012	0.000578947368421	0.00146315789474	0.00128421052632	0.00310526315789	0.000452631578947	0.000705263157895	0.00142105263158	0.00103157894737	0.00108421052632	0.0018	0.00181052631579	0.00186315789474
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.36842105263e-05	0.0	0.0	1.05263157895e-05	0.0	5.26315789474e-05	0.0	0.0	1.05263157895e-05	3.15789473684e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.15789473684e-05	0.0	0.0	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	6.31578947368e-05	0.0	0.0	4.21052631579e-05	3.15789473684e-05	1.05263157895e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_g__	0.0	0.00111578947368	0.0022	0.0	0.00277894736842	0.0032	0.000926315789474	0.00265263157895	0.00193684210526	0.00365263157895	0.00127368421053	0.0	0.000936842105263	0.000484210526316	0.00117894736842	0.00137894736842	0.00112631578947	0.00101052631579	0.00174736842105	0.000947368421053	0.0	0.00251578947368	0.00136842105263	0.0	0.00157894736842	0.00116842105263	0.000578947368421	0.00145263157895	0.00127368421053	0.00307368421053	0.000431578947368	0.000694736842105	0.00135789473684	0.00102105263158	0.00108421052632	0.00174736842105	0.00175789473684	0.00183157894737
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_g__Mogibacterium	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	2.10526315789e-05	5.26315789474e-05	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	2.10526315789e-05	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	1.05263157895e-05	2.10526315789e-05	2.10526315789e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]	2.10526315789e-05	1.05263157895e-05	3.15789473684e-05	6.31578947368e-05	0.0	0.0	2.10526315789e-05	0.0	0.0	1.05263157895e-05	2.10526315789e-05	2.10526315789e-05	0.0	0.0	0.0	5.26315789474e-05	1.05263157895e-05	0.0	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.000126315789474	1.05263157895e-05	2.10526315789e-05	0.0	1.05263157895e-05	0.0	0.0	0.0	1.05263157895e-05	0.000168421052632	0.000726315789474	3.15789473684e-05	1.05263157895e-05	4.21052631579e-05	1.05263157895e-05	5.26315789474e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__1-68	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__Anaerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.42105263158e-05	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__Finegoldia	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__Parvimonas	1.05263157895e-05	1.05263157895e-05	3.15789473684e-05	1.05263157895e-05	0.0	0.0	2.10526315789e-05	0.0	0.0	1.05263157895e-05	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	2.10526315789e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	9.47368421053e-05	0.0	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.000147368421053	0.000642105263158	0.0	1.05263157895e-05	4.21052631579e-05	0.0	3.15789473684e-05
k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__Peptoniphilus	1.05263157895e-05	0.0	0.0	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	1.05263157895e-05	2.10526315789e-05	1.05263157895e-05	1.05263157895e-05	0.0	0.0	0.0	0.0	0.0	1.05263157895e-05	2.10526315789e-05	0.0	0.0	0.0	0.0	0.0	0.0
